date,ticker,mom_12m,reversal_1m,mom_12_1,vol_6m,mom_3m,next_month_return,median_return,target
2016-01-31,SBIN.NS,-0.4103544249930461,-0.19848524334323536,-0.2643359712222243,0.09381361115702752,-0.24108852920117185,-0.11756514855489653,-0.07377958551338631,0
2016-01-31,BAJFINANCE.NS,0.46866259365976237,-0.013569129720035544,0.48886519867624667,0.0833006887843628,0.13519776737008748,0.0006158502462803028,-0.07377958551338631,1
2016-01-31,ASIANPAINT.NS,0.022682926164875106,-0.01544896843536292,0.0387302368061504,0.07737430142856733,0.047252164138517516,-0.02735952376766737,-0.07377958551338631,1
2016-01-31,MARUTI.NS,0.1296917914300464,-0.11382630788726578,0.27479725643484043,0.07311249631844781,-0.07937723251527928,-0.20980994863976088,-0.07377958551338631,0
2016-01-31,HCLTECH.NS,-0.007191038136255212,0.019750084869687434,-0.026419338822006866,0.0835882263527884,0.0003307382517752089,-0.06064130252620192,-0.07377958551338631,1
2016-01-31,SUNPHARMA.NS,-0.04564279041285779,0.06437847671069563,-0.10336667786026443,0.08431120247503616,-0.01866109025949092,-0.021822523444244624,-0.07377958551338631,1
2016-01-31,TITAN.NS,-0.14978793002562796,0.04767399658128535,-0.1884764986544104,0.07983551465974768,0.03929128854105457,-0.1289525380776897,-0.07377958551338631,0
2016-01-31,ULTRACEMCO.NS,-0.0929513432699296,0.02141651520095511,-0.11196985438245421,0.07255448219454658,-0.015938427407908184,-0.025175108762316323,-0.07377958551338631,1
2016-01-31,WIPRO.NS,-0.05194155521674948,0.014399689473641564,-0.06539951202549621,0.055315228374024555,-0.008532168289925868,-0.07560405759871835,-0.07377958551338631,0
2016-01-31,ADANIENT.NS,-0.5752064102777892,-0.1264987405846919,-0.5136886350838771,0.16434133935803066,-0.21158008129353745,-0.19354843826082546,-0.07377958551338631,0
2016-01-31,NESTLEIND.NS,-0.22340744194520656,-0.05833923740917468,-0.1752947675996117,0.0699605481001055,-0.10862517218908485,-0.08746349084300642,-0.07377958551338631,0
2016-01-31,POWERGRID.NS,0.014198516039626297,0.04746736289634068,-0.03176122525166136,0.06764645040923296,0.1483495473350831,-0.11555415961785431,-0.07377958551338631,0
2016-01-31,NTPC.NS,0.012040731965384799,-0.02598269222539973,0.03903772950160311,0.07892722601438668,0.07266566090660587,-0.15031092447861172,-0.07377958551338631,0
2016-01-31,TECHM.NS,-0.29249803759746085,-0.038819037116877286,-0.2639242871806964,0.07420491505182057,-0.07001749415828751,-0.171220652498136,-0.07377958551338631,0
2016-01-31,BAJAJFINSV.NS,0.28735018524749023,-0.06350913858018226,0.37465322757739794,0.08851877324485331,-0.054039620754633866,-0.1341551637127727,-0.07377958551338631,0
2016-01-31,JSWSTEEL.NS,0.0953017983597495,0.02407487902803962,0.06955245245280484,0.11076422519640762,0.16114669642655488,0.06565434765205924,-0.07377958551338631,1
2016-01-31,ONGC.NS,-0.3342917157733195,-0.06411589553620445,-0.2886851255924572,0.09740890059102857,-0.06698101475023921,-0.1420994062205857,-0.07377958551338631,0
2016-01-31,TATASTEEL.NS,-0.34169980243314146,-0.03887592894824843,-0.3150726140419259,0.1350756513932888,0.012570757571758184,-0.002402948137053107,-0.07377958551338631,1
2016-01-31,COALINDIA.NS,-0.06427582902398332,-0.029866509435610977,-0.0354686441845794,0.09118999967637637,0.00015641391649179326,-0.027972883036788243,-0.07377958551338631,1
2016-01-31,HINDALCO.NS,-0.4884246358826494,-0.16814156490375687,-0.38502112554985013,0.13097740268973088,-0.16121354338672889,-0.02482272243581396,-0.07377958551338631,1
2016-01-31,GRASIM.NS,-0.1202726592062845,-0.09619571673734051,-0.026639553402013294,0.04926331711587848,-0.08577495887544095,-0.01944804638019293,-0.07377958551338631,1
2016-01-31,ADANIPORTS.NS,-0.3756859606746832,-0.18646969340496977,-0.2325866236768288,0.10061570894650558,-0.28354411440254124,-0.07326283793043842,-0.07377958551338631,1
2016-01-31,DRREDDY.NS,-0.03436746483874731,-0.0010293392123119638,-0.03337247722585601,0.10007953134813703,-0.2744223462671511,-0.022267630068799504,-0.07377958551338631,1
2016-01-31,CIPLA.NS,-0.15667891928367417,-0.09949988776511354,-0.06349697322818992,0.06892155286647955,-0.15258182661142772,-0.12126130469010699,-0.07377958551338631,0
2016-01-31,BRITANNIA.NS,0.431654547300486,-0.0933319666891792,0.5790283705852142,0.07723678456352881,-0.16784256006939413,0.02483804213335916,-0.07377958551338631,1
2016-01-31,EICHERMOT.NS,0.01982951720403281,-0.01832918388614979,0.03887117806072893,0.10128623779290115,-0.06740038566970086,0.1422648100622288,-0.07377958551338631,1
2016-01-31,HEROMOTOCO.NS,-0.09456923331184919,-0.047678305482861116,-0.04923853787953825,0.06830917955450248,-0.0061014087321938915,-0.025626977888477676,-0.07377958551338631,1
2016-01-31,BPCL.NS,0.22398353079306998,0.0009524338822506362,0.2228188766630803,0.08585680258718814,0.025312579391096213,-0.12631418043624842,-0.07377958551338631,0
2016-01-31,INDUSINDBK.NS,0.07184619992332575,-0.04143668545417856,0.11817986736867692,0.06819333047115285,0.018532696704597562,-0.10637371859133748,-0.07377958551338631,0
2016-01-31,APOLLOHOSP.NS,0.12627794890378685,0.004466415313020056,0.12126989188862725,0.08861384001838946,0.12207207280931298,-0.006211912364493255,-0.07377958551338631,1
2016-01-31,TATACONSUM.NS,-0.18991380751035758,-0.13474692928640775,-0.06375808430064589,0.0957114879877703,-0.05207937576197064,-0.18142283627177136,-0.07377958551338631,0
2016-02-29,RELIANCE.NS,0.14409333302439697,-0.06639951575496661,0.22546351713771973,0.08210948593694055,-0.00046528907121168306,0.09343398066060726,0.11786346098513323,0
2016-02-29,TCS.NS,-0.1691961067475818,-0.08969989621419616,-0.08732967315149431,0.05578143561843104,-0.08067497498894205,0.15780048643448374,0.11786346098513323,1
2016-02-29,HDFCBANK.NS,-0.07101082057199182,-0.07429633309633421,0.0035492054766639303,0.04899625185626572,-0.09826037923673514,0.10217645025598521,0.11786346098513323,0
2016-02-29,INFY.NS,-0.01965519315916553,-0.0694048114645428,0.05345999949094038,0.07317957117863881,-0.003538797414505246,0.1238412037997274,0.11786346098513323,1
2016-02-29,ICICIBANK.NS,-0.4233607775491517,-0.17423417140487463,-0.3016915904211197,0.08982588547613977,-0.3052458826167721,0.24519848827225021,0.11786346098513323,1
2016-02-29,HINDUNILVR.NS,-0.04620199988215146,0.016526027905479967,-0.06170823576143991,0.06323027508670825,0.022660228409277616,0.047085649310196764,0.11786346098513323,0
2016-02-29,BHARTIARTL.NS,-0.1067944166238225,0.08830653286036982,-0.17927021808039056,0.0735208357487757,-0.056378032566561265,0.11188571817053905,0.11786346098513323,0
2016-02-29,ITC.NS,-0.2334329211837921,-0.0766706798810387,-0.1697793386248757,0.07124501865419132,-0.145890469154917,0.11026549907498118,0.11786346098513323,0
2016-02-29,LT.NS,-0.382006249881659,-0.02328312505872132,-0.3672744211002851,0.08220059630035935,-0.21722689890294766,0.1307622635878689,0.11786346098513323,1
2016-02-29,KOTAKBANK.NS,-0.05686662304845358,-0.07782334618382603,0.022725280507426504,0.07455990978120308,-0.08947800982024323,0.07971137717694377,0.11786346098513323,0
2016-02-29,AXISBANK.NS,-0.3321492904580964,-0.07994602203089585,-0.27411790445589446,0.10375202713472871,-0.1982289018353217,0.18203599881578136,0.11786346098513323,1
2016-02-29,SBIN.NS,-0.4639744084602184,-0.11756514855489653,-0.39256071917154123,0.09538674855396412,-0.3615523444227219,0.22362186394451622,0.11786346098513323,1
2016-02-29,BAJFINANCE.NS,0.44933293764911575,0.0006158502462803028,0.44844091495491845,0.09023096697682309,0.07057408883131822,0.17049828054724325,0.11786346098513323,1
2016-02-29,ASIANPAINT.NS,0.057060229516274985,-0.02735952376766737,0.08679440692305418,0.07630335355010635,0.009063754432890425,0.02635636278735176,0.11786346098513323,0
2016-02-29,MARUTI.NS,-0.09669167860818151,-0.20980994863976088,0.14315324501600202,0.07431761758005295,-0.28946217821819376,0.1482467097536635,0.11786346098513323,1
2016-02-29,HCLTECH.NS,-0.17707338481615287,-0.06064130252620192,-0.1239484795351018,0.0821199606276901,-0.059521421121511486,0.0010454243963911036,0.11786346098513323,0
2016-02-29,SUNPHARMA.NS,-0.025204451364792435,-0.021822523444244624,-0.0034573766025117747,0.08489001276460416,0.17052778022121307,-0.039700310606962885,0.11786346098513323,0
2016-02-29,TITAN.NS,-0.26750512362088685,-0.1289525380776897,-0.15906433529744302,0.08108996936713801,-0.16959368214989168,0.07731975446367056,0.11786346098513323,0
2016-02-29,ULTRACEMCO.NS,-0.11167043845360247,-0.025175108762316323,-0.08872909429042952,0.07112674105021986,-0.011584882461217694,0.16620313442851398,0.11786346098513323,1
2016-02-29,WIPRO.NS,-0.18757595164765284,-0.07560405759871835,-0.12112979829624493,0.051296980599712765,-0.078827823300605,0.08457448909422038,0.11786346098513323,0
2016-02-29,ADANIENT.NS,-0.6979017123273936,-0.19354843826082546,-0.6253980995199411,0.14267205078547698,-0.28701465766157863,0.2693387700755623,0.11786346098513323,1
2016-02-29,NESTLEIND.NS,-0.2820296440259714,-0.08746349084300642,-0.21321465084471658,0.06125964446497395,-0.14302376419854035,0.14963071503275627,0.11786346098513323,1
2016-02-29,POWERGRID.NS,-0.15495528121486113,-0.11555415961785431,-0.04454893651824132,0.0724494042241189,-0.039902042929652826,0.06958852243760738,0.11786346098513323,0
2016-02-29,NTPC.NS,-0.22446124422592595,-0.15031092447861172,-0.08726759220931957,0.08122264089109639,-0.07533819049162127,0.07824267366385862,0.11786346098513323,0
2016-02-29,TECHM.NS,-0.4068649749681825,-0.171220652498136,-0.28432697216736147,0.06893631868188708,-0.22101400480780398,0.14294269011274907,0.11786346098513323,1
2016-02-29,BAJAJFINSV.NS,0.13455364963803018,-0.1341551637127727,0.31034291837211336,0.0798040184720858,-0.16140767521152066,0.0626613675070089,0.11786346098513323,0
2016-02-29,JSWSTEEL.NS,0.12998816630580357,0.06565434765205924,0.06037024931722956,0.10261950348031201,0.24400875323125604,0.13919836809980857,0.11786346098513323,1
2016-02-29,ONGC.NS,-0.3821090394604957,-0.1420994062205857,-0.27976392017933704,0.09860420614133303,-0.17104442397181152,0.10704293625531425,0.11786346098513323,0
2016-02-29,TATASTEEL.NS,-0.2687417689739259,-0.002402948137053107,-0.2669803607974809,0.13339166992791893,0.08777285336628626,0.28342029089313026,0.11786346098513323,1
2016-02-29,COALINDIA.NS,-0.16961150420925586,-0.027972883036788243,-0.14571468089796946,0.09219207825450426,-0.059143683061925634,0.026984579462580927,0.11786346098513323,0
2016-02-29,HINDALCO.NS,-0.550801938191718,-0.02482272243581396,-0.5393677927665661,0.13530572272503058,-0.10772226484763381,0.2792726480583847,0.11786346098513323,1
2016-02-29,GRASIM.NS,-0.10541272126303958,-0.01944804638019293,-0.08766967886352106,0.04562501997487046,-0.11065827741831924,0.1552147233472405,0.11786346098513323,1
2016-02-29,ADANIPORTS.NS,-0.43011408503455106,-0.07326283793043842,-0.38506198058055985,0.10480479201011743,-0.2660449138771961,0.2649845107540372,0.11786346098513323,1
2016-02-29,DRREDDY.NS,-0.06877303009163538,-0.022267630068799504,-0.047564549822676216,0.10346858746996686,-0.023713679494872686,-0.0003459143091355532,0.11786346098513323,0
2016-02-29,CIPLA.NS,-0.23028775261599055,-0.12126130469010699,-0.12407152263555965,0.06295365024736684,-0.20119636796617446,-0.0042790152700473705,0.11786346098513323,0
2016-02-29,BRITANNIA.NS,0.3302779088860668,0.02483804213335916,0.29803720607100725,0.07815895650979839,-0.056078847543914456,-0.025306109041004388,0.11786346098513323,0
2016-02-29,EICHERMOT.NS,0.1995169224242701,0.1422648100622288,0.05012157588827626,0.09704870213650067,0.12981721684606695,0.020372949709179355,0.11786346098513323,0
2016-02-29,HEROMOTOCO.NS,-0.054096514431021925,-0.025626977888477676,-0.02921831361961269,0.0685786009040915,-0.07381956398965805,0.19521459648800987,0.11786346098513323,1
2016-02-29,BPCL.NS,0.07598656091849265,-0.12631418043624842,0.2315486148736554,0.07952030392091837,-0.13464660793504324,0.18081422902534428,0.11786346098513323,1
2016-02-29,INDUSINDBK.NS,-0.03585476563157797,-0.10637371859133748,0.0789132486665427,0.06556919205568623,-0.11253665420992887,0.16578310299866783,0.11786346098513323,1
2016-02-29,APOLLOHOSP.NS,0.1290808606560494,-0.006211912364493255,0.13613845316101658,0.0853182744765424,0.10475049352661525,-0.08801010078510052,0.11786346098513323,0
2016-02-29,TATACONSUM.NS,-0.3256212162801194,-0.18142283627177136,-0.1761573452056654,0.09407715750041619,-0.24718278168246044,0.17093183216243446,0.11786346098513323,1
2016-03-31,RELIANCE.NS,0.2957444343575153,0.09343398066060726,0.1850230167299911,0.07858654102744629,0.041758262656383494,-0.05979702159494571,0.019354597445762067,0
2016-03-31,TCS.NS,0.0027323519893633907,0.15780048643448374,-0.13393338166808177,0.05922077351013475,0.03674590465352012,0.006030992689763259,0.019354597445762067,0
2016-03-31,HDFCBANK.NS,0.055247027424765616,0.10217645025598521,-0.04257886549864154,0.04457276501480777,-0.010164715695985871,0.0571345148748994,0.019354597445762067,1
2016-03-31,INFY.NS,0.12529338761551978,0.1238412037997274,0.0012921610374156955,0.07270901197140518,0.10213514083393993,-0.00837273737161992,0.019354597445762067,0
2016-03-31,ICICIBANK.NS,-0.23702194738126758,0.24519848827225021,-0.38726391028840146,0.09668830299684057,-0.09450929006034414,0.0012677891699726107,0.019354597445762067,0
2016-03-31,HINDUNILVR.NS,0.014256795397665334,0.047085649310196764,-0.031352596546575184,0.06393089870913679,0.007823884345095955,-0.0018399906259335408,0.019354597445762067,0
2016-03-31,BHARTIARTL.NS,-0.10306561713280338,0.11188571817053905,-0.1933214284441177,0.06967214941168402,0.0305523550996889,0.03648791302723531,0.019354597445762067,1
2016-03-31,ITC.NS,0.02831151852001934,0.11026549907498118,-0.07381475928347025,0.0812399112761231,0.0013729416778611725,-0.01005360519320464,0.019354597445762067,0
2016-03-31,LT.NS,-0.2852259894590422,0.1307622635878689,-0.36788303469466255,0.08298947278147946,-0.046062001993285695,0.031149642095202656,0.019354597445762067,1
2016-03-31,KOTAKBANK.NS,0.03730950188890425,0.07971137717694377,-0.039271490681986876,0.06599999198651486,-0.05471840576572584,0.05362530598089488,0.019354597445762067,1
2016-03-31,AXISBANK.NS,-0.20078263983823164,0.18203599881578136,-0.32386377321633053,0.09379328053861402,-0.011021965658620125,0.06360450974582332,0.019354597445762067,1
2016-03-31,SBIN.NS,-0.2634256465694771,0.22362186394451622,-0.39803760039390557,0.10416084262094465,-0.13455115420073638,-0.027026918827862234,0.019354597445762067,0
2016-03-31,BAJFINANCE.NS,0.695884058227701,0.17049828054724325,0.4488565138556413,0.0875446130607339,0.155326707866158,-0.013727507494805669,0.019354597445762067,0
2016-03-31,ASIANPAINT.NS,0.07937077400215364,0.02635636278735176,0.0516530253398797,0.06992772230689297,-0.017146588934424556,-0.0024758558882176374,0.019354597445762067,0
2016-03-31,MARUTI.NS,0.011145537685215423,0.1482467097536635,-0.119400448443576,0.0798147578709038,-0.19594525326503198,0.02108264408280669,0.019354597445762067,1
2016-03-31,HCLTECH.NS,-0.15050125782226553,0.0010454243963911036,-0.1513884170741162,0.08068541398818208,-0.041087464882508695,-0.07836889759703702,0.019354597445762067,0
2016-03-31,SUNPHARMA.NS,-0.196469660762719,-0.039700310606962885,-0.16325044346816675,0.08558989062998175,-0.0001829677218696535,-0.010609614359996855,0.019354597445762067,0
2016-03-31,TITAN.NS,-0.1227061422226502,0.07731975446367056,-0.18566994233378842,0.09058871417593561,-0.01686624409307913,0.04954282038963864,0.019354597445762067,1
2016-03-31,ULTRACEMCO.NS,0.1252105407367794,0.16620313442851398,-0.03515047463135368,0.06880089949293393,0.1611910771396139,-0.020844159015817487,0.019354597445762067,0
2016-03-31,WIPRO.NS,-0.08320544678597752,0.08457448909422038,-0.15469655387184966,0.04745498259686318,0.01701304372437562,-0.017545363430243044,0.019354597445762067,0
2016-03-31,ADANIENT.NS,-0.5567110645049762,0.2693387700755623,-0.6507717672023559,0.13180396631524097,-0.10583149682130655,0.1747967298593529,0.019354597445762067,1
2016-03-31,NESTLEIND.NS,-0.16586076861753363,0.14963071503275627,-0.27442854433590935,0.06457775505680467,-0.012122527637310587,-0.005540946380007461,0.019354597445762067,0
2016-03-31,POWERGRID.NS,-0.026758323114052907,0.06958852243760738,-0.09007842130923815,0.0636088963774467,-0.009103081704532556,0.030913084316322337,0.019354597445762067,1
2016-03-31,NTPC.NS,-0.0977262515601165,0.07824267366385862,-0.16319974113622704,0.07161720485820516,-0.1076335690802287,0.08110195621799776,0.019354597445762067,1
2016-03-31,TECHM.NS,-0.23677572946696035,0.14294269011274907,-0.3322287485317842,0.07253127275279515,-0.08952393103524858,0.0235816489499745,0.019354597445762067,1
2016-03-31,BAJAJFINSV.NS,0.21212361245239197,0.0626613675070089,0.14064898707668272,0.07728910103900515,-0.13833489159735346,0.09599106958224168,0.019354597445762067,1
2016-03-31,JSWSTEEL.NS,0.43368063917005784,0.13919836809980857,0.25849955487686294,0.08754797046502283,0.24321839697306102,0.07009556325155653,0.019354597445762067,1
2016-03-31,ONGC.NS,-0.2841092377013559,0.10704293625531425,-0.35333062625356004,0.09408076852751879,-0.11116017614905571,0.014712680103058817,0.019354597445762067,0
2016-03-31,TATASTEEL.NS,0.038955461341110276,0.28342029089313026,-0.1904791682714455,0.1275506603176709,0.23056203552587573,0.09821718855351036,0.019354597445762067,1
2016-03-31,COALINDIA.NS,-0.11988923112475558,0.026984579462580927,-0.1430146211778519,0.08544390746290476,-0.03155758798589292,-0.013358385805133266,0.019354597445762067,0
2016-03-31,HINDALCO.NS,-0.30886472193316394,0.2792726480583847,-0.4597435666933033,0.13582271283824088,0.03775805362743623,0.09550888887122166,0.019354597445762067,1
2016-03-31,GRASIM.NS,0.06850323446199758,0.1552147233472405,-0.07506092775029394,0.046344032402507944,0.02378254290764148,0.0631090106528549,0.019354597445762067,1
2016-03-31,ADANIPORTS.NS,-0.19010204915097795,0.2649845107540372,-0.3597566262955625,0.10434164279549674,-0.046291786784924516,-0.038352839311914355,0.019354597445762067,0
2016-03-31,DRREDDY.NS,-0.12531623782099932,-0.0003459143091355532,-0.12501356749369597,0.10435975593428455,-0.023611911819100828,0.017626550808717445,0.019354597445762067,0
2016-03-31,CIPLA.NS,-0.27940844088536654,-0.0042790152700473705,-0.2763117678894117,0.06666147394023364,-0.2120817094045212,0.048930689961254714,0.019354597445762067,1
2016-03-31,BRITANNIA.NS,0.25150191427881663,-0.025306109041004388,0.2839948273888031,0.07573705809240834,-0.09432623799448492,0.06554995166199729,0.019354597445762067,1
2016-03-31,EICHERMOT.NS,0.21231342397098474,0.020372949709179355,0.18810815625454502,0.09310534638600843,0.14417278784021215,0.04454503957476463,0.019354597445762067,1
2016-03-31,HEROMOTOCO.NS,0.14460510109369662,0.19521459648800987,-0.04234343819346165,0.07225658555507716,0.10905942580984496,-0.01639701830868101,0.019354597445762067,0
2016-03-31,BPCL.NS,0.16625478600453558,0.18081422902534428,-0.012330003029203174,0.07954191770740403,0.03264323599415242,0.08149988169065558,0.019354597445762067,1
2016-03-31,INDUSINDBK.NS,0.09670935129422631,0.16578310299866783,-0.05925094601797498,0.06170724488427307,-0.0013932596634075312,0.08397062815043954,0.019354597445762067,1
2016-03-31,APOLLOHOSP.NS,-0.020714720913079354,-0.08801010078510052,0.07378961097042125,0.08088942708760206,-0.08962727960713057,-0.01290162009381346,0.019354597445762067,0
2016-03-31,TATACONSUM.NS,-0.17187415722378696,0.17093183216243446,-0.29276340429924064,0.09111031639364808,-0.17065661196407256,-0.009896862490753278,0.019354597445762067,0
2016-04-30,RELIANCE.NS,0.16691035096823792,-0.05979702159494571,0.24112598850491462,0.07509984719919341,-0.040212129249896256,-0.025287610608494937,0.024138864283409056,0
2016-04-30,TCS.NS,0.04573275648365582,0.006030992689763259,0.03946375815693748,0.058939703129386976,0.060302243000750044,0.013370253419750622,0.024138864283409056,0
2016-04-30,HDFCBANK.NS,0.15378330975067023,0.0571345148748994,0.0914252571605878,0.044733911643692746,0.0785824861445259,0.04375864953280062,0.024138864283409056,1
2016-04-30,INFY.NS,0.2744978819696391,-0.00837273737161992,0.2852590181833947,0.07605604538569909,0.03708466309211955,0.03356530952168835,0.024138864283409056,1
2016-04-30,ICICIBANK.NS,-0.27215815294986734,0.0012677891699726107,-0.27307973458978796,0.10280282515712295,0.029545955963464765,0.0324962172641734,0.024138864283409056,1
2016-04-30,HINDUNILVR.NS,0.040011617357666784,-0.0018399906259335408,0.041928756502521924,0.06451143994071515,0.062431348686400545,-0.02269845461094444,0.024138864283409056,0
2016-04-30,BHARTIARTL.NS,-0.040577642296668937,0.03648791302723531,-0.07435258468072392,0.07552013942867915,0.2542255106829898,-0.03355314328625958,0.024138864283409056,0
2016-04-30,ITC.NS,0.02902639668830287,-0.01005360519320464,0.03947688691682627,0.08129028940646976,0.014834328663652752,0.10753027222083311,0.024138864283409056,1
2016-04-30,LT.NS,-0.2230434367310159,0.031149642095202656,-0.24651424822271317,0.08025054696032394,0.13883732641447777,0.1745178036638022,0.024138864283409056,1
2016-04-30,KOTAKBANK.NS,0.07682320627685058,0.05362530598089488,0.022017220129654236,0.06835243809478612,0.04907851756260828,0.040995388598339844,0.024138864283409056,1
2016-04-30,AXISBANK.NS,-0.161326611097397,0.06360450974582332,-0.21148003678263239,0.09026997250029178,0.15670917561915432,0.09060121722020154,0.024138864283409056,1
2016-04-30,SBIN.NS,-0.29050629364735814,-0.027026918827862234,-0.270798216228226,0.11069204438336318,0.05058381408538115,0.08439150916646443,0.024138864283409056,1
2016-04-30,BAJFINANCE.NS,0.6991341199754757,-0.013727507494805669,0.7227836453793492,0.08648752022876864,0.15514121278623172,0.11124443410088247,0.024138864283409056,1
2016-04-30,ASIANPAINT.NS,0.14568239074411693,-0.0024758558882176374,0.14852597554343716,0.06777987232603647,-0.0041958453870472034,0.13691181059360535,0.024138864283409056,1
2016-04-30,MARUTI.NS,0.024565619612007206,0.02108264408280669,0.00341106133708613,0.08528452826712841,-0.07353789207383898,0.09670204688510209,0.024138864283409056,1
2016-04-30,HCLTECH.NS,-0.13219180637159444,-0.07836889759703702,-0.05839962283632283,0.071574694719535,-0.13335274008701004,-0.005902474905048027,0.024138864283409056,0
2016-04-30,SUNPHARMA.NS,-0.13297574859307137,-0.010609614359996855,-0.12367831344340385,0.082605921262245,-0.07062254566429382,-0.05984239693171678,0.024138864283409056,0
2016-04-30,TITAN.NS,-0.05807565117279223,0.04954282038963864,-0.10253842861073348,0.0909611683762694,-0.015112546114671721,0.012924973050078892,0.024138864283409056,0
2016-04-30,ULTRACEMCO.NS,0.18661166376243088,-0.020844159015817487,0.21187211891595048,0.07162381024993605,0.11314728982649624,0.02063956428328506,0.024138864283409056,0
2016-04-30,WIPRO.NS,0.05163546682897047,-0.017545363430243044,0.07041631000975124,0.05759992232291964,-0.015014307844091412,-0.016054693551042276,0.024138864283409056,0
2016-04-30,ADANIENT.NS,-0.524683236512819,0.1747967298593529,-0.5954051016603645,0.12721707592725276,0.20259269480699715,-0.1597462392720791,0.024138864283409056,0
2016-04-30,NESTLEIND.NS,-0.12318626335294458,-0.005540946380007461,-0.11830081544804594,0.0652079981961554,0.04326710348999541,0.07020380173266783,0.024138864283409056,1
2016-04-30,POWERGRID.NS,0.024847650347145978,0.030913084316322337,-0.005883555133262108,0.06269420015814432,-0.02476331534101317,0.046024982497645084,0.024138864283409056,1
2016-04-30,NTPC.NS,-0.04694074413377325,0.08110195621799776,-0.11843721086186976,0.0728512621973638,-0.009525717428123914,0.02763816428353305,0.024138864283409056,1
2016-04-30,TECHM.NS,-0.20827917297791465,0.0235816489499745,-0.22651912738543134,0.07746564566725951,-0.030415049830992857,0.11148821018400601,0.024138864283409056,1
2016-04-30,BAJAJFINSV.NS,0.3096362189361266,0.09599106958224168,0.19493329396864523,0.0750093568723154,0.008421227248432972,-0.02916792043327565,0.024138864283409056,0
2016-04-30,JSWSTEEL.NS,0.4919610939414367,0.07009556325155653,0.3942316417124596,0.0866160029161853,0.29908712536357296,0.011615001370106404,0.024138864283409056,0
2016-04-30,ONGC.NS,-0.26796112223683566,0.014712680103058817,-0.27857521432686216,0.09031408342538937,-0.03629409288998908,-0.02991921297074407,0.024138864283409056,0
2016-04-30,TATASTEEL.NS,0.0029451330076915028,0.09821718855351036,-0.08675156111088023,0.12995868720321238,0.40608733013736487,-0.04770723965787693,0.024138864283409056,0
2016-04-30,COALINDIA.NS,-0.13128684103719013,-0.013358385805133266,-0.119525117869968,0.0849476050162586,-0.015078240327019432,0.011629729371645414,0.024138864283409056,0
2016-04-30,HINDALCO.NS,-0.2405001926248307,0.09550888887122166,-0.3067150663124839,0.1388682572618208,0.36666663975706637,0.09237158382147537,0.024138864283409056,1
2016-04-30,GRASIM.NS,0.1463949560766844,0.0631090106528549,0.07834186766292528,0.047939954809973206,0.20423466282456526,0.06611587357353299,0.024138864283409056,1
2016-04-30,ADANIPORTS.NS,-0.24409625704910287,-0.038352839311914355,-0.21394896813294118,0.11167388142353712,0.12734680924398067,-0.19332495733186772,0.024138864283409056,0
2016-04-30,DRREDDY.NS,-0.06190117869197076,0.017626550808717445,-0.07815021083862916,0.09974345505657652,-0.0053777538943995395,0.030563153392715314,0.024138864283409056,1
2016-04-30,CIPLA.NS,-0.1532927745542384,0.048930689961254714,-0.19279011134945712,0.0661912217761133,-0.08220813639184632,-0.11983243076063854,0.024138864283409056,0
2016-04-30,BRITANNIA.NS,0.3096928467018152,0.06554995166199729,0.22912383850143758,0.0759721270572974,0.0643814470909927,-0.05463560998629213,0.024138864283409056,0
